TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
426965,W,10856,268.0,150.0,visa,166.0,debit,325.0,87.0,8117833,39.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
74044,W,16485,174.0,150.0,visa,226.0,debit,330.0,87.0,3598021,57.94,5.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,30.0,4.0,0
157456,W,7861,494.0,150.0,visa,226.0,credit,299.0,87.0,3359224,92.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0
97086,W,11116,555.0,150.0,visa,226.0,debit,512.0,87.0,5975193,191.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,32.0,4.0,0
2254,C,14543,500.0,185.0,mastercard,224.0,credit,NotFound,NotFound,5187046,52.7,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
199346,W,14290,512.0,150.0,visa,226.0,debit,225.0,87.0,258902,34.5,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
295971,R,10486,514.0,150.0,mastercard,219.0,credit,158.0,87.0,2388648,100.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0
313096,W,10112,360.0,150.0,visa,166.0,debit,299.0,87.0,2395028,82.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
191035,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,6063863,117.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0,3.0,0
51582,W,17669,541.0,150.0,mastercard,117.0,debit,184.0,87.0,8115586,117.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
436008,W,7861,494.0,150.0,visa,226.0,credit,325.0,87.0,1004376,117.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
50313,W,3579,554.0,150.0,mastercard,224.0,debit,330.0,87.0,10106268,104.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
230517,W,16916,225.0,150.0,mastercard,224.0,debit,181.0,87.0,6054046,44.0,6.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,22.0,4.0,0
323962,W,4030,174.0,150.0,visa,226.0,debit,126.0,87.0,14755204,87.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0
89969,W,2884,490.0,150.0,visa,226.0,debit,327.0,87.0,15471782,50.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,11.0,5.0,0
264466,W,16075,514.0,150.0,mastercard,102.0,credit,502.0,87.0,10780048,370.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
331733,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,8026841,34.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
205484,W,12577,268.0,150.0,visa,166.0,debit,441.0,87.0,4059504,26.95,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,3.0,0
314466,W,15271,555.0,150.0,visa,226.0,credit,299.0,87.0,10427504,313.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0
418446,W,17137,555.0,150.0,visa,226.0,debit,264.0,87.0,175384,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
287156,R,6019,583.0,150.0,visa,226.0,credit,225.0,87.0,3465605,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
296622,W,12686,215.0,150.0,visa,226.0,debit,191.0,87.0,6213455,171.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,1.0,0
390866,W,16255,470.0,150.0,mastercard,137.0,credit,177.0,87.0,1558313,107.94,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,42.0,4.0,0
154461,W,7919,194.0,150.0,mastercard,202.0,debit,143.0,87.0,5599132,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
60227,C,10568,204.0,185.0,visa,226.0,credit,NotFound,NotFound,10596474,9.19,2.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,4.0,4.0,1.0,1.0,0
336757,W,12695,490.0,150.0,visa,226.0,debit,126.0,87.0,6298102,44.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,84.0,4.0,0
425747,W,2581,445.0,150.0,mastercard,166.0,debit,325.0,87.0,15708972,72.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,2.0,0
461519,H,12544,321.0,150.0,visa,226.0,debit,494.0,87.0,1115293,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
369883,W,2063,225.0,150.0,mastercard,224.0,debit,264.0,87.0,6888870,34.0,17.0,15.0,0.0,0.0,5.0,8.0,0.0,0.0,11.0,0.0,10.0,0.0,120.0,13.0,0
449919,C,3154,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,7584136,30.81,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
341579,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,8713489,78.94,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,3.0,0
33828,H,2039,562.0,150.0,mastercard,219.0,credit,184.0,87.0,1224849,100.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
163986,W,12686,215.0,150.0,visa,226.0,debit,143.0,87.0,4555907,160.0,5.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,30.0,5.0,0
4317,W,16985,475.0,150.0,visa,195.0,debit,184.0,87.0,2068833,59.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,0
462067,W,1744,530.0,150.0,visa,226.0,debit,476.0,87.0,8512029,29.66,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,21.0,3.0,0
236119,W,9500,321.0,150.0,visa,226.0,debit,122.0,87.0,3632891,25.95,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,4.0,0
408141,C,10568,204.0,185.0,visa,226.0,credit,NotFound,NotFound,6316547,13.9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
180962,W,5751,556.0,150.0,mastercard,224.0,debit,264.0,87.0,4301248,345.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
415967,R,3507,NotFound,150.0,visa,226.0,credit,191.0,87.0,8204951,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
83344,W,11207,361.0,150.0,visa,226.0,debit,231.0,87.0,12072791,42.94,13.0,10.0,0.0,0.0,26.0,9.0,0.0,0.0,11.0,0.0,10.0,1.0,127.0,11.0,0
163763,W,4067,445.0,150.0,mastercard,224.0,debit,123.0,87.0,9264450,59.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
169885,W,6062,159.0,150.0,mastercard,117.0,debit,325.0,87.0,8812866,205.0,8.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,16.0,5.0,0
36836,W,3277,NotFound,NotFound,NotFound,NotFound,NotFound,231.0,87.0,13828908,49.94,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
119862,W,13261,555.0,150.0,visa,226.0,debit,203.0,87.0,8791784,335.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
180950,H,10476,404.0,150.0,visa,226.0,credit,325.0,87.0,277693,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
287255,W,8320,476.0,150.0,visa,166.0,debit,327.0,87.0,9859643,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
443333,W,7919,194.0,150.0,mastercard,166.0,debit,269.0,87.0,10421409,554.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
110729,W,11807,555.0,150.0,visa,226.0,debit,191.0,87.0,8050624,120.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
51838,W,1893,514.0,150.0,mastercard,224.0,credit,231.0,87.0,7139500,39.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,10.0,2.0,0
431636,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,13113842,53.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
40571,H,12544,321.0,150.0,visa,226.0,debit,476.0,87.0,11463193,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
73462,W,7563,555.0,150.0,visa,226.0,debit,444.0,87.0,10771959,59.0,8.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,1.0,9.0,3.0,0
226614,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,14828070,105.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,61.0,5.0,0
17072,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,13301114,47.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
103687,W,4693,417.0,150.0,visa,195.0,debit,308.0,87.0,1618241,35.94,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,17.0,5.0,0
91489,W,11919,170.0,150.0,mastercard,224.0,debit,126.0,87.0,6451585,29.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
59306,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,4203478,87.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,0
289350,W,1675,174.0,150.0,visa,226.0,debit,204.0,87.0,1977449,46.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
277198,W,11839,490.0,150.0,visa,226.0,debit,226.0,87.0,8018547,108.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
252361,W,4916,225.0,150.0,mastercard,224.0,debit,143.0,87.0,10543565,25.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
269669,W,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,10276259,55.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,1.0,0
137939,R,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,1612001,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
333485,C,9917,142.0,185.0,visa,138.0,debit,NotFound,NotFound,15613026,18.62,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0
286667,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,6551626,29.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,2.0,0
140812,R,14128,170.0,150.0,mastercard,219.0,credit,126.0,87.0,1456885,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
182170,W,4571,584.0,150.0,mastercard,117.0,debit,325.0,87.0,10934106,59.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,9.0,2.0,0
92475,W,7585,553.0,150.0,visa,226.0,credit,126.0,87.0,4584590,39.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,16.0,6.0,0
297889,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,15774585,210.0,3.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,7.0,3.0,0
268210,W,7919,194.0,150.0,mastercard,166.0,debit,315.0,87.0,7094412,92.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
187485,W,16485,174.0,150.0,visa,226.0,debit,330.0,87.0,12056285,25.95,123.0,118.0,0.0,0.0,129.0,96.0,0.0,0.0,74.0,0.0,90.0,1.0,520.0,103.0,0
57516,W,10989,360.0,150.0,visa,166.0,debit,123.0,87.0,8275256,28.95,12.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,3.0,0.0,14.0,9.0,0
158521,C,5812,408.0,185.0,mastercard,224.0,debit,439.0,60.0,1183403,25.42,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
239244,W,1546,111.0,150.0,visa,226.0,debit,204.0,87.0,2057705,92.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
178420,W,13481,199.0,150.0,mastercard,224.0,debit,325.0,87.0,2665583,29.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
100239,W,3605,514.0,150.0,mastercard,224.0,debit,325.0,87.0,14480286,59.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,48.0,2.0,0
132350,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,12535347,6.395,39.0,83.0,0.0,9.0,0.0,9.0,9.0,7.0,0.0,12.0,10.0,10.0,3.0,3.0,0
392162,W,1603,321.0,150.0,visa,226.0,debit,177.0,87.0,13460359,466.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
90580,S,14479,387.0,150.0,visa,226.0,credit,330.0,87.0,2828425,100.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
15620,W,1284,490.0,150.0,visa,226.0,debit,143.0,87.0,10187331,59.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0,0
193193,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,3589445,107.94,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,30.0,7.0,0
267150,W,13486,517.0,150.0,mastercard,224.0,debit,269.0,87.0,6757556,30.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
141790,W,2803,100.0,150.0,visa,226.0,debit,441.0,87.0,2234947,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
297836,W,2884,490.0,150.0,visa,226.0,debit,299.0,87.0,1012979,117.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0
449991,W,8187,NotFound,150.0,visa,166.0,debit,225.0,87.0,8385258,382.5,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,2.0,0
56792,W,7919,194.0,150.0,mastercard,166.0,debit,143.0,87.0,10778145,117.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
154179,W,18132,567.0,150.0,mastercard,117.0,debit,204.0,87.0,6724800,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
422012,R,16876,490.0,150.0,visa,195.0,debit,181.0,87.0,15654406,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
243092,W,8431,269.0,150.0,mastercard,224.0,debit,325.0,87.0,5401439,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
252570,C,4461,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,1967355,14.984,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
221369,W,2263,174.0,150.0,visa,226.0,debit,181.0,87.0,9995068,531.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
368974,W,7919,194.0,150.0,mastercard,166.0,debit,494.0,87.0,8373231,35.94,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,3.0,0
362880,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,13457744,108.5,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,0
410553,W,5033,269.0,150.0,mastercard,224.0,debit,264.0,87.0,12636713,335.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,8.0,1.0,1
143035,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,1854278,59.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,0
400149,W,12501,490.0,150.0,visa,226.0,debit,181.0,87.0,13299779,107.94,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,0
293413,W,2204,310.0,150.0,mastercard,117.0,debit,122.0,87.0,3719469,335.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
121867,W,14079,360.0,150.0,mastercard,126.0,debit,204.0,87.0,13796146,107.94,9.0,9.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,0.0,9.0,0.0,12.0,3.0,0
114888,W,8007,555.0,150.0,visa,226.0,debit,476.0,87.0,2306458,59.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0
339715,W,16630,242.0,150.0,visa,166.0,debit,315.0,87.0,10638032,55.94,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,31.0,4.0,0
88495,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,10174679,38.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
440730,W,14649,548.0,150.0,visa,226.0,debit,441.0,87.0,1883191,747.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
212720,W,11207,361.0,150.0,visa,226.0,debit,126.0,87.0,4394416,90.0,9.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,22.0,7.0,0
67235,W,5606,318.0,150.0,visa,166.0,debit,433.0,87.0,9367913,57.94,3.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,68.0,3.0,0
253853,W,8389,360.0,150.0,mastercard,126.0,debit,420.0,87.0,14936887,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
428184,H,12839,321.0,150.0,visa,226.0,debit,337.0,87.0,15692551,15.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
458740,W,10112,360.0,150.0,visa,166.0,debit,204.0,87.0,2766419,50.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0
125317,W,11157,215.0,150.0,visa,226.0,debit,433.0,87.0,3373417,61.94,9.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,7.0,0.0,24.0,9.0,0
347598,H,1724,583.0,150.0,visa,226.0,credit,472.0,87.0,411027,300.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
117819,W,17249,543.0,150.0,mastercard,224.0,debit,251.0,87.0,11043288,34.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,3.0,0
129839,W,15066,170.0,150.0,mastercard,102.0,credit,325.0,87.0,6122282,77.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,1
121782,W,12544,321.0,150.0,visa,226.0,debit,184.0,87.0,4981146,107.94,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0
439485,W,5690,555.0,150.0,visa,226.0,debit,337.0,87.0,2045921,268.0,11.0,12.0,0.0,0.0,12.0,9.0,0.0,0.0,7.0,0.0,11.0,0.0,55.0,11.0,0
17356,W,6344,327.0,150.0,discover,224.0,credit,498.0,87.0,8086354,994.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
70261,C,14276,177.0,185.0,mastercard,137.0,credit,NotFound,NotFound,11806290,6.76,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0
418063,W,15847,216.0,150.0,visa,226.0,debit,444.0,87.0,10110489,100.0,11.0,11.0,0.0,0.0,7.0,7.0,0.0,0.0,6.0,0.0,8.0,0.0,66.0,10.0,0
202902,W,3067,555.0,150.0,visa,226.0,debit,436.0,87.0,2088795,108.5,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,0
377904,C,6544,341.0,185.0,visa,226.0,credit,NotFound,NotFound,1903496,23.1,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,0
42673,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,15612650,77.94,9.0,8.0,0.0,0.0,10.0,4.0,0.0,0.0,13.0,0.0,10.0,0.0,36.0,8.0,0
49966,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,1901225,59.0,12.0,14.0,0.0,0.0,6.0,9.0,0.0,0.0,8.0,0.0,10.0,0.0,37.0,10.0,0
327820,W,11333,555.0,150.0,visa,226.0,debit,433.0,87.0,7895759,335.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
20233,R,3801,548.0,150.0,visa,195.0,debit,441.0,87.0,7700289,500.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
127077,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,7714558,35.94,6.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,6.0,0
79334,W,7508,321.0,150.0,visa,226.0,debit,204.0,87.0,12567232,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
352456,C,16346,324.0,185.0,visa,226.0,credit,NotFound,NotFound,10295558,13.53,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
74564,W,18385,555.0,150.0,visa,226.0,debit,191.0,87.0,1530345,40.94,7.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,37.0,5.0,0
112911,W,14426,111.0,150.0,mastercard,224.0,debit,272.0,87.0,13541634,161.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
10121,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,15070149,107.94,8.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,6.0,0.0,16.0,7.0,0
454552,W,16085,297.0,150.0,visa,166.0,debit,143.0,87.0,2054731,15.95,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,14.0,4.0,0
318107,H,15273,390.0,150.0,mastercard,102.0,credit,264.0,87.0,1221888,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
168611,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,14245224,31.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,4.0,0
309623,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,15730834,16.78,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2369,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,4214123,67.94,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0
112088,W,1607,542.0,150.0,visa,226.0,debit,299.0,87.0,12593614,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
107995,W,9500,321.0,150.0,visa,226.0,debit,264.0,87.0,4648212,34.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0
236744,C,3887,202.0,185.0,mastercard,137.0,credit,NotFound,NotFound,12299969,76.6,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
127412,W,3178,490.0,150.0,visa,226.0,debit,226.0,87.0,13181266,59.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,0
126339,W,12883,404.0,150.0,visa,226.0,credit,441.0,87.0,10187171,793.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
