17783,1,514.0,150.0,2,224.0,2,299.0,87.0,5612414,2,1,0,0,1,0,2,0,2,1,0,1,1,76,33,0,1
17829,0,176.0,185.0,2,137.0,1,299.0,87.0,6991080,1,2,1,0,1,1,2,0,2,1,1,1,0,2,48,0,1
17833,0,500.0,185.0,2,137.0,1,299.0,87.0,157735,1,2,1,0,1,1,0,0,0,2,2,2,1,7,77,0,1
17869,1,395.0,150.0,3,226.0,1,204.0,87.0,7408419,8,7,3,0,4,0,1,0,3,5,0,0,0,51,32,0,1
17882,0,273.0,185.0,2,197.0,1,299.0,87.0,14328447,2,2,1,0,1,1,1,0,2,2,2,0,0,20,83,0,1
17903,0,545.0,185.0,3,226.0,1,299.0,87.0,10818671,26,44,2,0,2,2,5,0,2,5,5,2,1,78,6,0,1
18022,4,490.0,150.0,3,226.0,2,387.0,87.0,5957150,18,12,0,8,17,0,0,9,0,10,0,79,12,15,26,0,1
18033,0,103.0,185.0,3,226.0,2,299.0,87.0,15281029,6,8,2,0,2,3,3,0,2,3,3,2,2,16,52,0,1
18038,4,490.0,150.0,3,226.0,2,325.0,87.0,14544797,1,2,0,0,2,0,0,3,0,1,1,45,1,59,60,0,1
18110,4,355.0,150.0,3,166.0,2,143.0,87.0,7420463,1,1,0,0,1,0,0,1,0,1,0,2,1,87,26,0,1
18123,0,103.0,185.0,3,226.0,1,299.0,87.0,7189495,1,1,1,0,1,1,1,0,1,1,1,0,0,17,23,0,1
18166,0,266.0,185.0,2,137.0,1,299.0,87.0,6890420,35,31,16,0,16,16,47,0,10,23,23,4,2,69,77,0,1
18185,4,321.0,150.0,3,226.0,2,299.0,87.0,11501949,1,2,0,0,1,0,0,1,0,1,0,2,1,29,83,0,1
18220,4,583.0,150.0,3,226.0,1,204.0,87.0,7133828,1,1,0,0,1,0,0,1,0,1,0,1,1,42,49,0,1
18231,0,141.0,185.0,3,137.0,1,299.0,87.0,11321170,9,11,2,0,2,3,7,0,6,9,9,1,1,33,18,0,1
18281,2,399.0,150.0,0,236.0,1,181.0,87.0,12092138,10,10,4,0,6,0,6,0,5,6,0,1,1,166,52,0,1
18297,4,111.0,150.0,3,226.0,2,299.0,87.0,1947458,146,139,0,109,73,0,0,65,0,118,0,503,84,55,16,0,1
18310,4,327.0,150.0,1,102.0,1,330.0,87.0,9839026,1,1,0,1,1,0,0,0,0,1,0,1,1,107,8,0,1
18315,1,327.0,150.0,1,102.0,1,123.0,87.0,15286564,1,1,1,0,1,0,1,0,1,1,0,1,1,12,8,0,1
18326,4,585.0,150.0,3,226.0,2,498.0,87.0,15196151,3,15,0,0,1,0,0,10,0,2,1,34,2,44,65,0,1
18358,4,481.0,150.0,2,195.0,2,325.0,87.0,11912322,1,3,0,0,2,0,0,3,0,1,1,0,0,39,67,0,1
18369,0,500.0,185.0,2,224.0,1,299.0,87.0,5118225,1,1,1,0,1,1,0,0,1,1,1,1,1,22,40,0,1
18470,4,231.0,150.0,2,117.0,2,433.0,87.0,2555424,2,1,0,0,1,0,0,2,0,1,0,3,2,25,51,0,1
18488,0,296.0,185.0,3,226.0,1,299.0,87.0,5808365,5,2,1,0,1,1,7,0,1,2,2,0,0,15,14,0,1
18529,0,111.0,150.0,3,226.0,2,299.0,87.0,12460673,134,192,25,0,25,25,93,0,44,76,76,8,6,4,78,0,1
18555,1,583.0,150.0,3,226.0,1,184.0,87.0,10243586,1,1,1,0,1,0,1,0,1,1,0,0,0,76,25,0,1
18666,0,266.0,185.0,2,102.0,1,299.0,87.0,2953154,0,1,1,0,1,1,1,0,0,1,1,0,0,10,35,0,1
18676,0,545.0,185.0,3,137.0,1,299.0,87.0,6719994,69,94,17,0,17,17,14,0,10,18,18,5,4,9,41,0,1
18733,4,404.0,150.0,2,102.0,1,324.0,87.0,5377359,2,4,0,0,3,0,0,2,0,1,0,3,2,59,9,0,1
18785,0,500.0,185.0,2,224.0,1,299.0,87.0,3427445,1,1,1,0,1,1,1,0,1,1,1,1,1,94,40,0,1
18786,4,514.0,150.0,2,102.0,1,272.0,87.0,10181754,1,2,0,0,2,0,0,1,0,2,0,1,1,57,77,0,1
18813,1,555.0,160.0,3,102.0,1,296.0,92.0,4888957,1,1,1,0,1,0,1,0,1,1,0,0,0,7,22,0,1
18857,4,321.0,150.0,3,226.0,2,337.0,87.0,11405896,4,7,0,1,4,0,0,2,0,1,0,24,4,30,43,0,1
18933,0,583.0,150.0,3,226.0,1,299.0,87.0,14685322,4,5,2,0,2,2,2,0,4,2,2,3,1,33,25,0,1
18967,0,545.0,185.0,3,102.0,1,299.0,87.0,9789497,5,6,1,0,1,1,1,0,2,6,6,1,1,56,5,0,1
19000,0,545.0,185.0,3,226.0,1,299.0,87.0,4836113,1,1,1,0,1,1,0,0,0,1,1,0,0,21,6,0,1
19051,0,375.0,185.0,2,224.0,2,299.0,87.0,12844697,2,5,2,0,2,2,2,0,2,3,3,1,0,84,17,0,1
19082,1,555.0,150.0,3,226.0,2,269.0,87.0,2236530,1,1,1,0,1,0,1,0,1,1,0,0,0,51,1,0,1
19086,0,408.0,185.0,2,224.0,2,299.0,87.0,3287889,3,4,2,0,2,2,2,0,2,3,3,1,1,13,11,0,1
19107,0,103.0,185.0,3,138.0,2,299.0,87.0,3269302,14,14,3,0,3,3,6,0,4,7,7,0,0,127,42,0,1
19121,0,103.0,185.0,3,226.0,2,299.0,87.0,5854243,223,272,37,0,37,38,76,0,58,70,70,13,10,8,52,0,1
19133,0,545.0,185.0,3,137.0,1,299.0,87.0,3725119,16,26,5,0,5,6,3,0,5,6,6,1,1,36,41,0,1
19142,4,269.0,150.0,2,224.0,2,325.0,87.0,2170979,1,1,0,0,1,0,0,1,0,1,0,0,0,171,38,0,1
19156,0,500.0,185.0,2,224.0,1,299.0,87.0,5590460,188,254,52,0,52,52,132,0,49,145,145,14,11,34,42,0,1
19177,1,555.0,150.0,3,226.0,2,337.0,87.0,1892969,1,1,1,0,1,0,1,0,1,1,0,1,1,76,75,0,1
19184,0,375.0,185.0,2,224.0,2,299.0,87.0,8995314,1,1,1,0,1,1,1,0,1,1,1,0,0,6,17,0,1
19292,0,545.0,185.0,3,226.0,1,161.0,60.0,432970,128,155,30,0,30,30,22,0,57,43,43,8,5,24,6,0,1
19300,0,500.0,185.0,2,224.0,1,299.0,87.0,15279719,4,5,1,0,1,2,2,0,2,2,2,1,1,16,49,0,1
19350,4,242.0,150.0,3,195.0,1,225.0,87.0,3263309,2,2,0,1,1,0,0,0,0,2,0,1,1,42,21,0,1
19483,2,490.0,150.0,3,226.0,2,420.0,87.0,14047456,10,10,1,0,1,0,4,0,1,8,0,0,0,89,56,0,1
19485,3,264.0,150.0,3,162.0,1,123.0,87.0,1550977,4,2,4,0,0,0,4,0,2,2,0,8,4,38,13,0,1
19510,0,375.0,185.0,2,224.0,2,299.0,87.0,10894701,334,615,88,0,88,88,122,0,113,135,135,18,13,44,17,0,1
19569,4,271.0,150.0,3,226.0,2,330.0,87.0,12228241,1,1,0,0,1,0,0,1,0,1,1,3,1,39,56,0,1
19589,0,408.0,185.0,3,195.0,2,299.0,87.0,1900048,1,1,1,0,1,1,1,0,1,1,1,1,1,30,55,0,1
19620,0,545.0,185.0,3,102.0,1,299.0,87.0,5706999,81,108,46,0,46,46,61,0,43,66,66,24,18,7,5,0,1
19625,4,321.0,150.0,3,226.0,2,231.0,87.0,13426003,3,3,0,3,2,0,0,2,0,2,0,7,3,473,43,0,1
19642,0,177.0,185.0,2,224.0,1,299.0,87.0,9305436,1,3,1,0,1,1,1,0,2,1,1,1,1,15,22,0,1
19730,4,512.0,150.0,2,195.0,1,123.0,87.0,15276245,1,2,0,0,1,0,0,1,0,1,0,1,1,1057,27,0,1
19763,0,141.0,185.0,3,137.0,1,299.0,87.0,7703624,2,3,1,0,1,1,1,0,1,1,1,0,0,79,9,0,1
19782,1,254.0,150.0,3,226.0,2,325.0,87.0,15797312,1,2,2,0,2,0,1,0,2,1,0,1,1,15,62,0,1
19790,0,103.0,185.0,3,226.0,2,299.0,87.0,15703661,2,1,1,0,1,1,0,0,1,1,1,0,0,15,52,0,1
19798,0,459.0,185.0,2,224.0,1,299.0,87.0,15260693,1,1,1,0,1,1,1,0,0,1,1,1,1,16,89,0,1
19813,4,269.0,150.0,2,224.0,2,264.0,87.0,11186783,1,1,0,0,2,0,0,1,0,2,0,4,1,113,20,0,1
19814,4,482.0,150.0,3,226.0,2,337.0,87.0,11477725,5,4,0,1,6,0,0,10,0,3,2,35,4,44,87,0,1
19829,4,490.0,150.0,3,226.0,2,325.0,87.0,7579192,1,1,0,0,1,0,0,0,0,2,0,0,0,471,60,0,1
19836,1,100.0,150.0,3,226.0,2,469.0,87.0,9414106,3,3,1,0,1,0,3,0,2,3,0,0,0,153,9,0,1
19858,4,321.0,150.0,3,226.0,1,158.0,87.0,428832,1,1,0,0,1,0,0,1,0,1,0,6,1,128,7,0,1
19898,0,130.0,185.0,3,138.0,2,299.0,87.0,13321663,1,2,1,0,1,1,2,0,1,2,2,1,1,16,44,0,1
19929,4,529.0,150.0,3,162.0,1,226.0,87.0,9773716,1,1,0,0,1,0,0,1,0,1,1,2,1,510,64,0,1
19945,0,545.0,185.0,3,137.0,1,299.0,87.0,11577296,2,3,1,0,1,1,1,0,1,1,1,0,0,27,41,0,1
19968,1,512.0,150.0,3,226.0,2,264.0,87.0,761527,1,1,1,0,1,0,1,0,1,1,0,1,1,12,34,0,1
19987,2,174.0,150.0,3,183.0,2,184.0,87.0,1815814,2,4,1,0,1,0,4,0,4,4,0,3,1,128,17,0,1
19995,0,405.0,185.0,3,137.0,1,299.0,87.0,3208382,232,268,70,0,70,70,167,0,108,99,99,29,18,15,13,0,1
20004,4,481.0,150.0,2,224.0,2,387.0,87.0,14653400,1,3,0,1,1,0,0,1,0,1,0,3,1,55,35,0,1
20029,2,170.0,150.0,3,195.0,1,158.0,87.0,7931728,1,1,1,0,1,0,1,0,1,1,0,0,0,102,1,0,1
20031,4,548.0,150.0,3,226.0,2,476.0,87.0,4201150,2,2,0,0,3,0,0,1,0,2,0,1,1,87,70,0,1
20048,0,177.0,185.0,2,224.0,1,299.0,87.0,3726561,1,1,1,0,1,1,1,0,0,1,1,0,0,44,22,0,1
20127,4,298.0,150.0,3,226.0,1,272.0,87.0,424486,1,1,0,0,1,0,0,1,0,1,0,1,1,115,49,0,1
20128,4,194.0,150.0,2,202.0,2,299.0,87.0,6456814,145,124,0,210,88,0,0,93,0,98,0,718,127,133,35,0,1
20188,4,585.0,150.0,3,226.0,2,498.0,87.0,11895168,3,15,0,0,1,0,0,5,0,2,0,24,2,30,65,0,1
20214,2,209.0,150.0,2,197.0,1,299.0,87.0,3278877,1,1,1,0,1,0,1,0,1,1,0,0,0,76,1,0,1
20382,4,170.0,150.0,2,102.0,1,337.0,87.0,8704068,1,1,0,0,1,0,0,1,0,1,0,1,1,30,72,0,1
20400,0,514.0,150.0,3,226.0,1,299.0,87.0,6500186,1,1,1,0,1,1,1,0,0,1,1,0,0,5,72,0,1
20430,1,583.0,150.0,3,226.0,1,272.0,87.0,14863777,3,1,1,0,1,0,1,0,1,1,0,0,0,230,25,0,1
20483,2,404.0,150.0,2,102.0,1,123.0,87.0,11798309,1327,1456,981,0,997,0,515,0,473,1046,0,761,708,256,16,0,1
20534,4,321.0,150.0,3,226.0,1,158.0,87.0,251273,1,1,0,0,1,0,0,1,0,1,0,5,1,342,7,0,1
20548,2,122.0,150.0,2,195.0,2,264.0,87.0,13407888,5,5,2,0,5,0,2,0,2,5,0,0,0,192,26,0,1
20570,1,514.0,150.0,3,226.0,1,299.0,87.0,3869350,1,1,1,0,1,0,1,0,1,1,0,0,0,230,72,0,1
20640,0,375.0,185.0,2,224.0,2,299.0,87.0,3777222,9,15,1,0,1,1,0,0,1,1,1,1,1,7,66,0,1
20641,0,500.0,185.0,2,219.0,1,299.0,87.0,15645929,9,13,2,0,2,2,13,0,4,4,4,1,1,52,18,0,1
20693,4,453.0,150.0,3,226.0,2,204.0,87.0,14960202,1,1,0,0,1,0,0,1,0,1,0,0,0,130,41,0,1
20718,4,170.0,150.0,2,102.0,1,123.0,87.0,5075982,1,1,0,0,1,0,0,1,0,1,0,1,1,87,88,0,1
20729,4,583.0,150.0,3,226.0,1,272.0,87.0,3823437,4,1,0,0,1,0,0,1,0,1,0,2,2,57,49,0,1
20775,0,514.0,150.0,2,102.0,1,299.0,87.0,6658250,12,11,4,0,4,4,2,0,5,5,5,0,0,26,77,0,1
20830,0,545.0,185.0,3,102.0,1,299.0,87.0,9327891,2,1,1,0,1,1,1,0,1,1,1,0,0,8,5,0,1
20846,0,177.0,185.0,2,137.0,1,299.0,87.0,12146435,2,3,1,0,1,1,1,0,1,2,2,0,0,23,68,0,1
20882,4,345.0,150.0,2,224.0,2,143.0,87.0,9555696,2,1,0,0,2,0,0,1,0,3,1,1,1,115,35,0,1
20897,0,103.0,185.0,3,137.0,1,299.0,87.0,4836102,12,13,3,0,3,3,5,0,3,3,3,1,1,16,64,0,1
20906,0,296.0,185.0,3,137.0,1,299.0,87.0,3611153,4,3,2,0,2,2,3,0,2,3,3,1,1,68,9,0,1
20946,3,303.0,150.0,3,226.0,2,330.0,87.0,14772222,4,2,2,0,0,0,6,0,9,3,0,22,2,28,61,0,1
20987,4,321.0,150.0,3,226.0,2,299.0,87.0,4908728,98,82,0,148,86,0,0,58,0,73,0,523,86,53,83,0,1
21043,1,490.0,150.0,3,226.0,2,325.0,87.0,14739490,1,1,1,0,1,0,1,0,1,1,0,0,0,76,60,0,1
21164,2,555.0,150.0,3,226.0,2,330.0,87.0,6622105,1,1,1,0,1,0,1,0,1,1,0,0,0,25,61,0,1
21201,4,514.0,150.0,2,102.0,1,126.0,87.0,8011314,1,1,0,0,1,0,0,1,0,1,0,1,1,47,77,0,1
21214,4,111.0,150.0,2,224.0,2,264.0,87.0,2569204,1,1,0,0,0,0,0,1,0,1,0,0,0,44,83,0,1
21261,4,111.0,150.0,3,226.0,1,126.0,87.0,14599814,1,1,0,0,1,0,0,1,0,1,0,0,0,44,67,0,1
21322,4,360.0,150.0,3,166.0,2,205.0,87.0,8203639,1,1,0,0,1,0,0,1,0,1,1,1,1,59,47,0,1
21354,4,111.0,150.0,2,224.0,2,441.0,87.0,12072091,1,1,0,0,1,0,0,1,0,1,0,1,1,284,74,0,1
21362,0,142.0,185.0,2,224.0,2,299.0,87.0,15744066,5,9,2,0,2,2,1,0,4,2,2,1,1,12,8,0,1
21365,4,514.0,150.0,2,219.0,1,299.0,87.0,3000224,1,1,0,1,1,0,0,1,0,1,0,1,1,326,49,0,1
21393,0,545.0,185.0,3,137.0,1,299.0,87.0,10809178,4,6,4,0,4,4,1,0,2,5,5,2,2,28,41,0,1
21481,1,555.0,119.0,2,224.0,1,296.0,65.0,8632003,4,2,1,0,1,0,1,0,2,2,0,0,0,89,21,0,1
21486,0,408.0,185.0,2,224.0,2,299.0,87.0,13142411,7,14,3,0,3,3,12,0,8,1,1,7,3,6,11,0,1
21565,4,321.0,150.0,1,102.0,1,325.0,87.0,4114420,1,1,0,0,1,0,0,1,0,1,0,1,1,87,8,0,1
21605,4,555.0,150.0,3,226.0,1,433.0,87.0,12674065,12,10,0,0,3,0,0,3,0,12,0,2,2,251,4,0,1
21607,0,408.0,185.0,2,224.0,2,299.0,87.0,2491074,7,24,3,0,3,3,14,0,17,5,5,21,6,8,11,0,1
21665,4,528.0,150.0,3,226.0,1,191.0,87.0,5936393,1,3,0,0,5,0,0,1,0,2,0,6,1,486,85,0,1
21681,0,130.0,185.0,3,138.0,2,299.0,87.0,12147263,1,2,1,0,1,1,0,0,1,1,1,0,0,91,44,0,1
21693,1,111.0,150.0,3,226.0,1,204.0,87.0,4541305,1,1,1,0,1,0,1,0,1,1,0,0,0,25,1,0,1
21713,4,111.0,150.0,3,162.0,1,220.0,87.0,9728849,6,4,0,0,4,0,0,4,0,2,0,12,2,25,25,0,1
21714,4,555.0,150.0,3,226.0,2,330.0,87.0,2993293,1,1,0,0,2,0,0,0,0,1,0,2,1,87,20,0,1
21726,3,170.0,150.0,2,102.0,1,330.0,87.0,13668502,2,3,1,0,0,0,2,0,3,2,0,5,1,51,72,0,1
21827,4,321.0,150.0,3,226.0,1,110.0,87.0,10151485,1,1,0,0,1,0,0,1,0,1,0,1,1,152,7,0,1
21907,4,553.0,150.0,3,226.0,2,512.0,87.0,13997939,5,8,0,2,12,0,0,3,0,5,1,22,4,19,22,0,1
21909,4,221.0,150.0,3,226.0,2,325.0,87.0,11830445,1,1,0,0,1,0,0,1,0,1,0,0,0,161,49,0,1
21928,0,545.0,185.0,3,226.0,1,299.0,87.0,5682377,16,12,6,0,6,6,4,0,3,7,7,1,1,4,72,0,1
21964,0,545.0,185.0,3,102.0,1,242.0,60.0,672342,15,23,5,0,5,5,5,0,6,8,8,3,2,14,5,0,1
22001,0,500.0,185.0,2,219.0,1,299.0,87.0,1297009,3,0,2,0,2,2,1,0,1,1,1,0,0,15,18,0,1
22002,4,453.0,150.0,3,226.0,2,485.0,87.0,14516873,1,1,0,0,1,0,0,1,0,1,1,3,1,280,36,0,1
22023,0,142.0,185.0,2,224.0,2,299.0,87.0,9187210,72,81,19,0,19,19,35,0,16,23,23,2,2,5,8,0,1
22030,0,408.0,185.0,2,224.0,2,299.0,87.0,15215417,22,34,5,0,5,5,8,0,8,10,10,2,2,8,24,0,1
22037,4,514.0,150.0,2,224.0,1,231.0,87.0,10500474,2,1,0,0,2,0,0,1,0,1,0,2,1,39,4,0,1
22043,0,375.0,185.0,2,224.0,2,299.0,87.0,3343279,2,1,1,0,1,1,1,0,0,1,1,0,0,21,66,0,1
22060,4,321.0,150.0,3,226.0,2,231.0,87.0,8802304,13,10,0,26,9,0,0,10,0,10,1,111,11,115,43,0,1
22101,1,321.0,150.0,3,226.0,2,204.0,87.0,5177367,3,3,2,0,2,0,3,0,2,3,0,0,0,153,43,0,1
22134,0,177.0,185.0,2,137.0,1,299.0,87.0,5155872,44,36,17,0,17,17,12,0,7,27,27,8,7,35,68,0,1
22145,4,553.0,150.0,3,226.0,1,441.0,87.0,7921165,2,2,0,1,1,0,0,1,0,2,0,1,1,55,34,0,1
22168,0,296.0,185.0,3,226.0,1,161.0,60.0,674741,10,5,5,0,5,5,5,0,3,6,6,1,1,14,14,0,1
22174,0,408.0,185.0,2,224.0,2,299.0,87.0,1400634,122,339,70,0,70,70,66,0,86,126,126,175,35,81,11,0,1
22204,4,111.0,150.0,2,219.0,1,264.0,87.0,14657865,1,1,0,1,1,0,0,0,0,1,0,1,1,238,14,0,1
22227,1,562.0,150.0,2,102.0,1,327.0,87.0,1420046,1,1,1,0,1,0,1,0,1,1,0,0,0,76,36,0,1
22239,0,408.0,185.0,2,224.0,2,161.0,60.0,943977,1,1,1,0,1,1,0,0,0,1,1,0,0,30,24,0,1
22332,0,142.0,185.0,2,224.0,2,299.0,87.0,11541698,1,1,1,0,1,1,1,0,1,1,1,0,0,44,8,0,1
22366,4,490.0,150.0,3,226.0,2,203.0,87.0,5672366,1,1,0,1,0,0,0,0,0,1,0,1,1,8,56,0,1
22395,0,142.0,185.0,3,138.0,2,299.0,87.0,12213713,2,16,5,0,5,5,2,0,4,4,4,2,1,7,46,0,1
22418,0,500.0,185.0,2,219.0,1,299.0,87.0,9230098,1,1,1,0,1,1,1,0,0,1,1,0,0,52,18,0,1
22461,0,545.0,185.0,3,195.0,1,299.0,87.0,5450316,9,12,1,0,1,1,3,0,2,2,2,0,0,39,31,0,1
22511,4,111.0,150.0,2,224.0,2,204.0,87.0,15104558,1,1,0,0,1,0,0,3,0,1,1,2,1,115,84,0,1
22565,4,321.0,150.0,3,226.0,2,337.0,87.0,11805566,8,11,0,0,5,0,0,5,0,6,1,69,8,17,59,0,1
22567,1,555.0,150.0,2,224.0,2,327.0,87.0,2612990,30,35,15,0,16,0,19,0,27,18,0,6,5,76,7,0,1
22605,4,321.0,150.0,3,195.0,2,325.0,87.0,5345445,1,1,0,0,4,0,0,1,0,1,0,17,1,19,52,0,1
22611,2,583.0,150.0,3,226.0,1,225.0,87.0,4469765,6,9,3,0,4,0,3,0,2,8,0,0,0,102,25,0,1
22640,4,321.0,150.0,3,226.0,2,330.0,87.0,13125268,4,2,0,0,12,0,0,6,0,2,0,75,4,27,43,0,1
22696,0,296.0,185.0,3,226.0,1,299.0,87.0,6396429,10,2,1,0,1,1,0,0,0,2,2,0,0,11,14,0,1
22699,0,375.0,185.0,2,224.0,2,299.0,87.0,15301526,9,11,2,0,2,3,4,0,3,3,3,2,2,20,66,0,1
22708,0,500.0,185.0,2,224.0,1,299.0,87.0,6061401,2,2,2,0,2,2,2,0,2,2,2,1,1,25,40,0,1
22719,0,500.0,185.0,2,224.0,1,299.0,87.0,9868255,2,7,1,0,1,1,6,0,3,4,4,7,2,36,47,0,1
22733,2,277.0,144.0,3,226.0,1,432.0,96.0,15042382,7,8,1,0,1,0,2,0,3,2,0,1,1,153,51,0,1
22752,0,324.0,185.0,3,226.0,1,299.0,87.0,15027357,21,24,7,0,7,7,6,0,2,4,4,2,2,3,79,0,1
22762,2,514.0,150.0,3,226.0,1,310.0,87.0,3885273,2,1,1,0,2,0,2,0,1,1,0,1,1,51,72,0,1
22763,4,215.0,150.0,3,226.0,2,191.0,87.0,239392,1,1,0,1,0,0,0,2,0,1,0,5,1,30,62,0,1
22802,4,327.0,150.0,1,226.0,1,191.0,87.0,5434668,1,1,0,0,1,0,0,0,0,1,0,0,0,228,26,0,1
22840,4,321.0,150.0,3,195.0,2,469.0,87.0,9815273,1,1,0,0,1,0,0,0,0,1,0,1,1,200,80,0,1
22864,0,408.0,185.0,2,224.0,2,299.0,87.0,9485647,9,4,1,0,1,1,3,0,3,3,3,2,2,17,24,0,1
22907,4,321.0,150.0,3,226.0,2,299.0,87.0,9064533,1,1,0,2,1,0,0,2,0,1,0,8,1,27,83,0,1
22929,0,103.0,185.0,3,226.0,2,466.0,60.0,958307,1,1,1,0,1,1,0,0,0,1,1,1,1,6,52,0,1
22945,4,490.0,150.0,3,226.0,2,299.0,87.0,6143028,153,159,0,87,104,0,0,99,0,130,0,390,109,160,75,0,1
22971,0,228.0,106.0,3,137.0,1,299.0,87.0,14038056,1,1,1,0,1,1,1,0,1,1,1,1,1,46,48,0,1
22987,0,142.0,185.0,3,138.0,2,299.0,87.0,10091975,3,2,1,0,1,1,4,0,1,3,3,0,0,30,46,0,1
23020,0,202.0,185.0,2,137.0,1,299.0,87.0,5533921,4,1,1,0,1,1,4,0,1,1,1,0,0,39,74,0,1
23026,0,296.0,185.0,3,226.0,1,299.0,87.0,3432777,2,2,1,0,1,1,1,0,1,1,1,0,0,15,14,0,1
23032,1,555.0,214.0,3,102.0,1,296.0,10.0,2562044,1,2,2,0,2,0,2,0,1,1,0,0,0,76,17,0,1
23067,0,130.0,185.0,3,138.0,2,299.0,87.0,2511249,2,2,1,0,1,1,2,0,2,2,2,1,1,30,44,0,1
23115,1,490.0,150.0,3,226.0,2,299.0,87.0,9745655,1,1,1,0,1,0,1,0,1,1,0,0,0,25,15,0,1
23122,4,449.0,150.0,3,166.0,2,143.0,87.0,10519967,4,1,0,2,0,0,0,2,0,1,0,12,3,29,8,0,1
23131,0,545.0,185.0,3,138.0,2,299.0,87.0,5011867,4,7,2,0,2,2,2,0,1,2,2,1,1,11,77,0,1
23160,0,408.0,185.0,2,224.0,2,299.0,87.0,13305785,32,42,5,0,5,5,6,0,4,12,12,1,0,20,11,0,1
23174,0,408.0,185.0,2,224.0,2,299.0,87.0,2705742,7,11,5,0,5,5,5,0,3,11,11,3,2,7,11,0,1
23235,4,321.0,150.0,3,226.0,2,330.0,87.0,12437363,4,2,0,0,11,0,0,4,0,2,0,75,4,25,43,0,1
23250,4,480.0,150.0,2,224.0,2,433.0,87.0,5327936,1,2,0,0,1,0,0,1,0,1,0,2,1,39,12,0,1
23284,0,500.0,185.0,2,224.0,1,130.0,60.0,673031,1,1,2,0,2,2,3,0,2,1,1,1,1,21,40,0,1
23289,0,500.0,185.0,2,137.0,1,299.0,87.0,11389307,20,10,1,0,1,1,4,0,2,5,5,0,0,34,77,0,1
23319,0,545.0,185.0,3,138.0,2,299.0,87.0,14495924,100,135,55,0,55,55,73,0,55,80,80,27,21,8,77,0,1
23331,0,296.0,185.0,3,226.0,1,299.0,87.0,4721978,19,40,6,0,6,7,18,0,10,20,20,0,0,9,14,0,1
23340,0,545.0,185.0,3,226.0,1,299.0,87.0,11172133,223,319,58,0,58,58,157,0,54,172,172,12,9,23,6,0,1
23362,4,321.0,150.0,3,226.0,2,122.0,87.0,1384259,5,3,0,0,2,0,0,9,0,3,0,20,4,82,83,0,1
23373,0,111.0,150.0,3,226.0,2,299.0,87.0,9683740,4,3,2,0,2,2,2,0,1,2,2,1,1,5,6,0,1
23386,1,583.0,150.0,3,226.0,1,310.0,87.0,14315788,4,4,2,0,2,0,1,0,1,2,0,0,0,51,25,0,1
23397,0,130.0,185.0,3,138.0,2,299.0,87.0,10379316,19,39,11,0,11,11,10,0,15,13,13,4,1,17,44,0,1
23405,4,170.0,150.0,2,102.0,1,181.0,87.0,15357961,2,1,0,0,0,0,0,2,0,2,0,1,1,47,72,0,1
23420,0,375.0,185.0,2,224.0,2,299.0,87.0,1966083,1,1,1,0,1,1,1,0,1,1,1,1,1,44,17,0,1
23427,4,269.0,150.0,2,224.0,2,476.0,87.0,5696880,1,2,0,0,1,0,0,2,0,3,1,1,1,30,20,0,1
23483,4,327.0,150.0,1,226.0,1,264.0,87.0,13623064,1,1,0,0,1,0,0,5,0,1,1,19,1,218,26,0,1
23534,0,321.0,150.0,3,226.0,2,299.0,87.0,5594696,38,42,16,0,16,16,35,0,18,23,23,2,2,5,59,0,1
23556,4,583.0,150.0,3,226.0,1,444.0,87.0,3532191,1,1,0,1,0,0,0,1,0,1,0,3,1,107,25,0,1
23590,2,321.0,150.0,3,226.0,1,299.0,87.0,14160573,4,4,3,0,1,0,3,0,3,3,0,0,0,256,79,0,1
23605,0,296.0,185.0,3,138.0,2,299.0,87.0,2580367,1,1,1,0,1,1,0,0,0,1,1,1,1,122,44,0,1
23670,3,327.0,150.0,1,223.0,1,123.0,87.0,10194437,2,5,2,0,0,0,2,0,1,1,0,12,2,46,8,0,1
23700,3,161.0,150.0,2,102.0,1,123.0,87.0,6056780,2,2,3,0,0,0,6,0,6,1,0,16,2,40,24,0,1
23717,3,327.0,150.0,1,223.0,1,123.0,87.0,8374653,2,4,2,0,0,0,1,0,1,1,0,7,2,46,8,0,1
23784,4,198.0,150.0,3,226.0,2,191.0,87.0,7337645,1,1,0,0,1,0,0,1,0,1,0,0,0,115,65,0,1
23843,0,296.0,185.0,3,195.0,1,299.0,87.0,3292436,6,7,3,0,3,3,3,0,1,3,3,1,1,34,50,0,1
23875,1,490.0,150.0,3,195.0,2,204.0,87.0,15096122,2,2,1,0,1,0,1,0,1,1,0,0,0,153,82,0,1
23877,4,481.0,150.0,2,102.0,1,181.0,87.0,3441810,4,3,0,1,3,0,0,2,0,2,0,5,4,157,18,0,1
23906,2,404.0,150.0,2,102.0,1,433.0,87.0,6645747,2,2,1,0,1,0,1,0,1,1,0,0,0,89,57,0,1
23939,0,142.0,185.0,3,138.0,2,299.0,87.0,10045822,1,1,1,0,1,1,1,0,1,1,1,1,1,10,46,0,1
23941,2,555.0,144.0,3,226.0,2,536.0,96.0,15003118,6,6,1,0,1,0,2,0,2,2,0,1,1,102,38,0,1
24008,4,555.0,150.0,2,117.0,2,325.0,87.0,12268300,1,1,0,0,2,0,0,1,0,1,0,1,1,115,59,0,1
24035,0,266.0,185.0,2,224.0,1,299.0,87.0,8035227,1,1,1,0,1,1,1,0,1,1,1,0,0,18,23,0,1
